BLE1,BLE2,BLE3,BLE4,BLE5,PRED
-55.0,-79.0,-62.0,-65.0,-81.0,9.0
-54.0,-79.0,-62.0,-57.0,-80.0,9.0
-56.0,-75.0,-76.0,-65.0,-69.0,9.0
-56.0,-79.0,-67.0,-57.0,-75.0,9.0
-56.0,-79.0,-67.0,-62.0,-75.0,9.0
-73.0,-76.0,-62.0,-57.0,-80.0,9.0
-73.0,-75.0,-62.0,-57.0,-68.0,9.0
-54.0,-60.0,-75.0,-65.0,-80.0,9.0
-56.0,-60.0,-60.0,-65.0,-75.0,9.0
-54.0,-80.0,-62.0,-62.0,-81.0,9.0
-73.0,-80.0,-68.0,-62.0,-75.0,9.0
-72.0,-76.0,-76.0,-57.0,-75.0,9.0
-56.0,-76.0,-76.0,-62.0,-69.0,9.0
-55.0,-60.0,-67.0,-62.0,-69.0,9.0
-73.0,-60.0,-67.0,-62.0,-75.0,9.0
-72.0,-75.0,-62.0,-65.0,-75.0,9.0
-55.0,-76.0,-67.0,-62.0,-69.0,9.0
-56.0,-60.0,-67.0,-62.0,-69.0,9.0
-54.0,-60.0,-62.0,-62.0,-75.0,9.0
-56.0,-80.0,-67.0,-62.0,-75.0,9.0
-73.0,-79.0,-62.0,-65.0,-69.0,9.0
-73.0,-60.0,-62.0,-65.0,-78.0,9.0
-56.0,-60.0,-66.0,-57.0,-75.0,9.0
-73.0,-80.0,-62.0,-56.0,-75.0,9.0
-73.0,-80.0,-62.0,-65.0,-68.0,9.0
-57.0,-60.0,-67.0,-65.0,-75.0,9.0
-73.0,-60.0,-62.0,-65.0,-69.0,9.0
-72.0,-60.0,-62.0,-62.0,-75.0,9.0
-55.0,-60.0,-76.0,-62.0,-75.0,9.0
-55.0,-75.0,-62.0,-62.0,-80.0,9.0
-54.0,-75.0,-62.0,-65.0,-73.0,9.0
-72.0,-61.0,-67.0,-62.0,-75.0,9.0
-73.0,-60.0,-67.0,-62.0,-68.0,9.0
-56.0,-75.0,-76.0,-62.0,-68.0,9.0
-56.0,-79.0,-62.0,-62.0,-75.0,9.0
-56.0,-60.0,-62.0,-62.0,-68.0,9.0
-56.0,-75.0,-67.0,-62.0,-68.0,9.0
-54.0,-79.0,-67.0,-65.0,-69.0,9.0
-72.0,-79.0,-62.0,-62.0,-79.0,9.0
-73.0,-75.0,-62.0,-62.0,-80.0,9.0
-56.0,-75.0,-77.0,-57.0,-69.0,9.0
-56.0,-60.0,-77.0,-56.0,-68.0,9.0
-56.0,-60.0,-67.0,-62.0,-81.0,9.0
-55.0,-75.0,-76.0,-62.0,-80.0,9.0
-73.0,-75.0,-76.0,-57.0,-68.0,9.0
-73.0,-60.0,-68.0,-62.0,-80.0,9.0
-54.0,-74.0,-77.0,-65.0,-69.0,9.0
-54.0,-79.0,-76.0,-62.0,-75.0,9.0
-56.0,-79.0,-67.0,-62.0,-69.0,9.0
-56.0,-75.0,-76.0,-57.0,-69.0,9.0
-56.0,-75.0,-76.0,-56.0,-75.0,9.0
-55.0,-79.0,-67.0,-62.0,-69.0,9.0
-73.0,-79.0,-67.0,-64.0,-74.0,9.0
-72.0,-75.0,-77.0,-62.0,-78.0,9.0
-56.0,-75.0,-67.0,-62.0,-78.0,9.0
-54.0,-60.0,-76.0,-57.0,-69.0,9.0
-56.0,-76.0,-62.0,-56.0,-69.0,9.0
-56.0,-75.0,-62.0,-62.0,-75.0,9.0
-56.0,-60.0,-76.0,-62.0,-79.0,9.0
-55.0,-60.0,-62.0,-65.0,-78.0,9.0
-73.0,-80.0,-62.0,-62.0,-69.0,9.0
-73.0,-79.0,-76.0,-62.0,-74.0,9.0
-54.0,-75.0,-62.0,-65.0,-78.0,9.0
-55.0,-75.0,-62.0,-62.0,-75.0,9.0
-55.0,-80.0,-67.0,-62.0,-68.0,9.0
-56.0,-79.0,-67.0,-62.0,-74.0,9.0
-54.0,-60.0,-62.0,-62.0,-74.0,9.0
-55.0,-60.0,-62.0,-65.0,-68.0,9.0
-72.0,-75.0,-67.0,-65.0,-79.0,9.0
-73.0,-75.0,-67.0,-57.0,-74.0,9.0
-54.0,-75.0,-62.0,-56.0,-74.0,9.0
-54.0,-80.0,-62.0,-62.0,-74.0,9.0
-73.0,-60.0,-67.0,-62.0,-79.0,9.0
-73.0,-76.0,-66.0,-65.0,-75.0,9.0
-55.0,-60.0,-62.0,-57.0,-75.0,9.0
-56.0,-60.0,-62.0,-56.0,-75.0,9.0
-73.0,-60.0,-62.0,-62.0,-77.0,9.0
-72.0,-60.0,-67.0,-62.0,-75.0,9.0
-54.0,-76.0,-67.0,-62.0,-74.0,9.0
-54.0,-75.0,-62.0,-62.0,-79.0,9.0
-73.0,-80.0,-62.0,-57.0,-68.0,9.0
-56.0,-75.0,-67.0,-62.0,-75.0,9.0
-56.0,-75.0,-67.0,-57.0,-69.0,9.0
-73.0,-60.0,-62.0,-56.0,-75.0,9.0
-73.0,-60.0,-62.0,-62.0,-69.0,9.0
-56.0,-75.0,-62.0,-65.0,-69.0,9.0
-73.0,-75.0,-66.0,-65.0,-75.0,9.0
-55.0,-60.0,-67.0,-57.0,-80.0,9.0
-58.0,-60.0,-62.0,-56.0,-75.0,9.0
-54.0,-76.0,-75.0,-65.0,-75.0,9.0
-73.0,-75.0,-75.0,-62.0,-68.0,9.0
-54.0,-60.0,-67.0,-62.0,-77.0,9.0
-54.0,-60.0,-76.0,-65.0,-75.0,9.0
-55.0,-76.0,-78.0,-57.0,-69.0,9.0
-54.0,-75.0,-78.0,-56.0,-77.0,9.0
-55.0,-79.0,-67.0,-62.0,-77.0,9.0
-54.0,-79.0,-78.0,-62.0,-69.0,9.0
-56.0,-76.0,-78.0,-65.0,-69.0,9.0
-56.0,-75.0,-67.0,-65.0,-80.0,9.0
-56.0,-79.0,-77.0,-57.0,-79.0,9.0
-56.0,-79.0,-77.0,-56.0,-69.0,9.0
-54.0,-60.0,-62.0,-62.0,-77.0,9.0
-56.0,-60.0,-62.0,-62.0,-76.0,9.0
-54.0,-80.0,-77.0,-57.0,-76.0,9.0
-56.0,-79.0,-62.0,-56.0,-80.0,9.0
-55.0,-75.0,-62.0,-65.0,-74.0,9.0
-54.0,-80.0,-68.0,-57.0,-74.0,9.0
-56.0,-79.0,-67.0,-56.0,-69.0,9.0
-54.0,-60.0,-62.0,-62.0,-69.0,9.0
-55.0,-60.0,-62.0,-62.0,-74.0,9.0
-55.0,-75.0,-77.0,-65.0,-74.0,9.0
-56.0,-75.0,-76.0,-62.0,-69.0,9.0
-56.0,-60.0,-76.0,-57.0,-69.0,9.0
-72.0,-60.0,-76.0,-57.0,-69.0,9.0
-73.0,-79.0,-76.0,-62.0,-78.0,9.0
-72.0,-80.0,-68.0,-57.0,-78.0,9.0
-72.0,-76.0,-62.0,-57.0,-74.0,9.0
-56.0,-75.0,-68.0,-63.0,-74.0,9.0
-56.0,-79.0,-62.0,-62.0,-77.0,9.0
-56.0,-80.0,-62.0,-57.0,-77.0,9.0
-56.0,-79.0,-76.0,-62.0,-72.0,9.0
-55.0,-79.0,-62.0,-62.0,-72.0,9.0
-73.0,-75.0,-62.0,-63.0,-82.0,9.0
-72.0,-74.0,-77.0,-57.0,-82.0,9.0
-54.0,-79.0,-76.0,-57.0,-74.0,9.0
-56.0,-79.0,-67.0,-62.0,-72.0,9.0
-72.0,-60.0,-77.0,-62.0,-77.0,9.0
-73.0,-60.0,-77.0,-57.0,-81.0,9.0
-55.0,-76.0,-76.0,-57.0,-81.0,9.0
-56.0,-75.0,-67.0,-62.0,-68.0,9.0
-72.0,-60.0,-76.0,-62.0,-68.0,9.0
-73.0,-60.0,-67.0,-62.0,-74.0,9.0
-56.0,-80.0,-67.0,-57.0,-68.0,9.0
-54.0,-80.0,-62.0,-57.0,-74.0,9.0
-73.0,-79.0,-62.0,-62.0,-74.0,9.0
-72.0,-79.0,-76.0,-64.0,-77.0,9.0
-56.0,-60.0,-76.0,-57.0,-73.0,9.0
-56.0,-60.0,-67.0,-56.0,-73.0,9.0
-72.0,-79.0,-75.0,-62.0,-75.0,9.0
-72.0,-80.0,-73.0,-64.0,-69.0,9.0
-56.0,-79.0,-68.0,-57.0,-69.0,9.0
-54.0,-80.0,-68.0,-62.0,-75.0,9.0
-72.0,-77.0,-74.0,-57.0,-68.0,9.0
-72.0,-79.0,-68.0,-57.0,-68.0,9.0
-55.0,-80.0,-77.0,-64.0,-75.0,9.0
-55.0,-80.0,-76.0,-64.0,-75.0,9.0
-73.0,-60.0,-62.0,-57.0,-77.0,9.0
-72.0,-60.0,-62.0,-57.0,-69.0,9.0
-54.0,-80.0,-68.0,-62.0,-67.0,9.0
-54.0,-81.0,-67.0,-57.0,-67.0,9.0
-56.0,-60.0,-62.0,-62.0,-75.0,9.0
-56.0,-60.0,-67.0,-62.0,-68.0,9.0
-73.0,-80.0,-77.0,-57.0,-74.0,9.0
-72.0,-80.0,-76.0,-57.0,-74.0,9.0
-55.0,-77.0,-67.0,-64.0,-68.0,9.0
-55.0,-77.0,-68.0,-64.0,-77.0,9.0
-56.0,-60.0,-62.0,-57.0,-77.0,9.0
-55.0,-75.0,-62.0,-56.0,-78.0,9.0
-54.0,-76.0,-81.0,-64.0,-68.0,9.0
-56.0,-80.0,-80.0,-57.0,-68.0,9.0
-73.0,-80.0,-67.0,-57.0,-68.0,9.0
-73.0,-76.0,-67.0,-62.0,-78.0,9.0
-56.0,-75.0,-62.0,-62.0,-78.0,9.0
-56.0,-80.0,-68.0,-64.0,-82.0,9.0
-72.0,-79.0,-73.0,-62.0,-81.0,9.0
-72.0,-80.0,-62.0,-62.0,-81.0,9.0
-56.0,-75.0,-62.0,-57.0,-77.0,9.0
-56.0,-75.0,-76.0,-62.0,-68.0,9.0
-54.0,-80.0,-66.0,-57.0,-68.0,9.0
-73.0,-81.0,-65.0,-64.0,-69.0,9.0
-56.0,-60.0,-65.0,-62.0,-71.0,9.0
-54.0,-60.0,-66.0,-62.0,-76.0,9.0
-55.0,-60.0,-65.0,-64.0,-76.0,9.0
-54.0,-60.0,-62.0,-57.0,-78.0,9.0
-54.0,-76.0,-62.0,-57.0,-78.0,9.0
-54.0,-60.0,-65.0,-62.0,-68.0,9.0
-55.0,-60.0,-65.0,-62.0,-68.0,9.0
-56.0,-81.0,-66.0,-56.0,-75.0,9.0
-72.0,-81.0,-66.0,-62.0,-75.0,9.0
-72.0,-60.0,-75.0,-65.0,-71.0,9.0
-55.0,-60.0,-66.0,-64.0,-71.0,9.0
-54.0,-76.0,-78.0,-61.0,-78.0,9.0
-71.0,-76.0,-78.0,-61.0,-74.0,9.0
-72.0,-60.0,-67.0,-64.0,-76.0,9.0
-56.0,-60.0,-67.0,-56.0,-75.0,9.0
-55.0,-76.0,-62.0,-64.0,-82.0,9.0
-54.0,-76.0,-61.0,-64.0,-68.0,9.0
-72.0,-60.0,-65.0,-57.0,-81.0,9.0
-72.0,-79.0,-66.0,-56.0,-81.0,9.0
-57.0,-80.0,-67.0,-62.0,-68.0,9.0
-58.0,-76.0,-64.0,-62.0,-68.0,9.0
-54.0,-76.0,-64.0,-58.0,-71.0,9.0
-54.0,-79.0,-68.0,-57.0,-71.0,9.0
-56.0,-79.0,-74.0,-64.0,-77.0,9.0
-57.0,-60.0,-64.0,-64.0,-73.0,9.0
-72.0,-75.0,-63.0,-57.0,-73.0,9.0
-57.0,-75.0,-70.0,-57.0,-77.0,9.0
-72.0,-78.0,-69.0,-64.0,-78.0,9.0
-72.0,-79.0,-77.0,-64.0,-78.0,9.0
-57.0,-76.0,-76.0,-57.0,-75.0,9.0
-57.0,-75.0,-69.0,-57.0,-73.0,9.0
-72.0,-82.0,-70.0,-64.0,-73.0,9.0
-72.0,-82.0,-71.0,-64.0,-76.0,9.0
-72.0,-76.0,-69.0,-57.0,-76.0,9.0
-57.0,-74.0,-68.0,-57.0,-76.0,9.0
-73.0,-74.0,-69.0,-64.0,-75.0,9.0
-72.0,-60.0,-69.0,-62.0,-73.0,9.0
-57.0,-81.0,-67.0,-61.0,-71.0,9.0
-57.0,-82.0,-67.0,-58.0,-71.0,9.0
-54.0,-76.0,-67.0,-63.0,-79.0,9.0
-54.0,-75.0,-66.0,-63.0,-77.0,9.0
-72.0,-73.0,-66.0,-66.0,-67.0,9.0
-72.0,-61.0,-65.0,-57.0,-67.0,9.0
-54.0,-78.0,-65.0,-61.0,-79.0,9.0
-54.0,-78.0,-79.0,-64.0,-68.0,9.0
-57.0,-60.0,-79.0,-64.0,-77.0,9.0
-57.0,-60.0,-68.0,-57.0,-75.0,9.0
-54.0,-76.0,-73.0,-57.0,-75.0,9.0
-54.0,-76.0,-64.0,-63.0,-78.0,9.0
-73.0,-59.0,-64.0,-57.0,-71.0,9.0
-73.0,-59.0,-71.0,-65.0,-80.0,9.0
-54.0,-83.0,-69.0,-57.0,-74.0,9.0
-54.0,-78.0,-81.0,-57.0,-74.0,9.0
-57.0,-78.0,-81.0,-63.0,-76.0,9.0
-56.0,-59.0,-68.0,-58.0,-77.0,9.0
-54.0,-59.0,-70.0,-57.0,-81.0,9.0
-54.0,-78.0,-76.0,-62.0,-72.0,9.0
-54.0,-77.0,-76.0,-57.0,-72.0,9.0
-74.0,-60.0,-70.0,-63.0,-81.0,9.0
-74.0,-60.0,-73.0,-63.0,-77.0,9.0
-56.0,-77.0,-72.0,-64.0,-74.0,9.0
-54.0,-76.0,-65.0,-64.0,-74.0,9.0
-54.0,-74.0,-64.0,-56.0,-72.0,9.0
-54.0,-74.0,-80.0,-66.0,-72.0,9.0
-54.0,-74.0,-80.0,-56.0,-71.0,9.0
-54.0,-74.0,-65.0,-56.0,-70.0,9.0
-54.0,-76.0,-64.0,-64.0,-67.0,9.0
-57.0,-76.0,-68.0,-63.0,-67.0,9.0
-54.0,-61.0,-72.0,-56.0,-71.0,9.0
-54.0,-61.0,-72.0,-58.0,-71.0,9.0
-70.0,-75.0,-84.0,-61.0,-68.0,9.0
-70.0,-75.0,-73.0,-67.0,-68.0,9.0
-57.0,-76.0,-73.0,-63.0,-72.0,9.0
-57.0,-76.0,-73.0,-63.0,-72.0,9.0
-70.0,-75.0,-73.0,-68.0,-76.0,9.0
-70.0,-75.0,-65.0,-68.0,-75.0,9.0
-55.0,-78.0,-64.0,-65.0,-80.0,9.0
-54.0,-78.0,-67.0,-63.0,-81.0,9.0
-70.0,-78.0,-63.0,-67.0,-83.0,9.0
-54.0,-78.0,-62.0,-69.0,-84.0,9.0
-54.0,-75.0,-65.0,-59.0,-68.0,9.0
-71.0,-74.0,-65.0,-58.0,-78.0,9.0
-71.0,-60.0,-75.0,-66.0,-77.0,9.0
-57.0,-60.0,-76.0,-67.0,-76.0,9.0
-70.0,-78.0,-68.0,-59.0,-75.0,9.0
-70.0,-78.0,-68.0,-68.0,-76.0,9.0
-55.0,-84.0,-75.0,-68.0,-77.0,9.0
-56.0,-61.0,-75.0,-68.0,-70.0,9.0
-54.0,-78.0,-66.0,-57.0,-77.0,9.0
-54.0,-78.0,-66.0,-66.0,-76.0,9.0
-57.0,-62.0,-73.0,-57.0,-75.0,9.0
-57.0,-62.0,-73.0,-56.0,-75.0,9.0
-54.0,-74.0,-75.0,-65.0,-77.0,9.0
-54.0,-74.0,-68.0,-57.0,-77.0,9.0
-71.0,-71.0,-74.0,-63.0,-76.0,9.0
-71.0,-71.0,-75.0,-62.0,-77.0,9.0
-56.0,-82.0,-62.0,-62.0,-77.0,9.0
-56.0,-83.0,-62.0,-65.0,-71.0,9.0
-72.0,-72.0,-67.0,-57.0,-78.0,9.0
-72.0,-72.0,-67.0,-57.0,-78.0,9.0
-56.0,-60.0,-61.0,-66.0,-78.0,9.0
-54.0,-60.0,-61.0,-57.0,-78.0,9.0
-68.0,-79.0,-65.0,-57.0,-78.0,9.0
-68.0,-79.0,-65.0,-61.0,-78.0,9.0
-57.0,-73.0,-77.0,-61.0,-78.0,9.0
-69.0,-73.0,-78.0,-57.0,-77.0,9.0
-69.0,-61.0,-65.0,-56.0,-78.0,9.0
-56.0,-60.0,-63.0,-65.0,-77.0,9.0
-56.0,-79.0,-63.0,-60.0,-78.0,9.0
-74.0,-62.0,-63.0,-60.0,-78.0,9.0
-74.0,-62.0,-63.0,-63.0,-72.0,9.0
-56.0,-74.0,-76.0,-63.0,-72.0,9.0
-56.0,-73.0,-76.0,-62.0,-78.0,9.0
-70.0,-60.0,-63.0,-63.0,-78.0,9.0
-69.0,-60.0,-63.0,-63.0,-72.0,9.0
-57.0,-76.0,-61.0,-64.0,-72.0,9.0
-57.0,-75.0,-61.0,-64.0,-77.0,9.0
-54.0,-61.0,-65.0,-66.0,-77.0,9.0
-54.0,-86.0,-62.0,-58.0,-72.0,9.0
-58.0,-84.0,-61.0,-67.0,-72.0,9.0
-58.0,-68.0,-68.0,-57.0,-78.0,9.0
-53.0,-60.0,-68.0,-64.0,-78.0,9.0
-53.0,-60.0,-68.0,-56.0,-78.0,9.0
-53.0,-78.0,-67.0,-56.0,-79.0,9.0
-53.0,-77.0,-66.0,-65.0,-80.0,9.0
-55.0,-60.0,-65.0,-65.0,-81.0,9.0
-54.0,-60.0,-64.0,-58.0,-77.0,9.0
-58.0,-71.0,-64.0,-58.0,-73.0,9.0
-57.0,-72.0,-62.0,-63.0,-73.0,9.0
-69.0,-73.0,-62.0,-64.0,-80.0,9.0
-69.0,-73.0,-68.0,-66.0,-68.0,9.0
-57.0,-62.0,-68.0,-58.0,-68.0,9.0
-70.0,-63.0,-60.0,-57.0,-71.0,9.0
-70.0,-71.0,-60.0,-62.0,-71.0,9.0
-56.0,-71.0,-65.0,-64.0,-72.0,9.0
-56.0,-62.0,-65.0,-62.0,-71.0,9.0
-68.0,-62.0,-62.0,-58.0,-74.0,9.0
-69.0,-69.0,-62.0,-58.0,-74.0,9.0
-58.0,-70.0,-66.0,-68.0,-71.0,9.0
-58.0,-70.0,-72.0,-65.0,-77.0,9.0
-76.0,-68.0,-78.0,-63.0,-72.0,9.0
-76.0,-68.0,-75.0,-58.0,-74.3268608414,9.0
-57.0,-68.0,-69.0,-66.0,-74.3268608414,9.0
-78.0,-59.0,-63.0,-65.0,-74.3268608414,9.0
-56.0,-59.0,-63.0,-57.0,-74.3268608414,9.0
-57.0,-60.0,-68.0,-57.0,-74.3268608414,9.0
-72.0,-75.0,-76.0,-67.0,-74.3268608414,9.0
-72.0,-75.0,-76.0,-57.0,-74.3268608414,9.0
-57.0,-59.0,-88.0,-65.0,-74.3268608414,9.0
-57.0,-59.0,-88.0,-54.0,-74.3268608414,9.0
-57.0,-74.0,-77.0,-54.0,-74.3268608414,9.0
-57.0,-74.0,-77.0,-60.0,-74.3268608414,9.0
-56.0,-81.0,-63.0,-59.0,-74.3268608414,9.0
-56.0,-81.0,-60.0,-55.0,-74.3268608414,9.0
-58.0,-80.0,-60.0,-61.0,-74.3268608414,9.0
-58.0,-73.0,-65.0,-61.0,-74.3268608414,9.0
-56.0,-73.0,-60.0,-63.0,-74.3268608414,9.0
-53.0,-82.0,-62.0,-61.0,-74.3268608414,9.0
-53.0,-61.0,-63.0,-61.0,-74.3268608414,9.0
-55.0,-60.0,-60.0,-61.0,-74.3268608414,9.0
-55.0,-73.0,-59.0,-61.0,-74.3268608414,9.0
-69.0,-73.0,-65.0,-60.0,-74.3268608414,9.0
-69.0,-78.0,-64.0,-60.0,-74.3268608414,9.0
-55.0,-77.0,-59.0,-65.0,-74.3268608414,9.0
-70.0,-60.0,-59.0,-56.0,-74.3268608414,9.0
-70.0,-59.0,-76.0,-56.0,-74.3268608414,9.0
-57.0,-72.0,-75.0,-64.0,-74.3268608414,9.0
-57.0,-71.0,-76.0,-57.0,-74.3268608414,9.0
-54.0,-74.0,-64.0,-57.0,-74.3268608414,9.0
-54.0,-79.0,-63.0,-60.0,-74.3268608414,9.0
-71.0,-76.0,-78.0,-62.0,-74.3268608414,9.0
-70.0,-76.0,-78.0,-62.0,-74.3268608414,9.0
-54.0,-79.0,-67.0,-56.0,-74.3268608414,9.0
-54.0,-76.0,-83.0,-56.0,-74.3268608414,9.0
-54.0,-76.0,-83.0,-62.0,-74.3268608414,9.0
-74.0,-77.0,-66.0,-62.0,-74.3268608414,9.0
-74.0,-77.0,-62.0,-57.0,-74.3268608414,9.0
-54.0,-59.0,-77.0,-57.0,-74.3268608414,9.0
-54.0,-60.0,-76.0,-65.0,-74.3268608414,9.0
-77.0,-79.0,-68.0,-65.0,-74.3268608414,9.0
-77.0,-80.0,-68.0,-58.0,-74.3268608414,9.0
-54.0,-71.0,-62.0,-58.0,-74.3268608414,9.0
-54.0,-71.0,-62.0,-65.0,-74.3268608414,9.0
-57.0,-78.0,-69.0,-58.0,-74.3268608414,9.0
-56.0,-61.0,-68.0,-58.0,-74.3268608414,9.0
-56.0,-61.0,-62.0,-65.0,-74.3268608414,9.0
-56.0,-61.0,-62.0,-65.0,-74.3268608414,9.0
-65.0,-61.0,-66.0,-65.0,-74.3268608414,9.0
-53.0,-75.0,-62.0,-67.0,-74.3268608414,9.0
-53.0,-75.0,-62.0,-64.0,-74.3268608414,9.0
-54.0,-75.0,-75.0,-64.0,-74.3268608414,9.0
-54.0,-60.0,-74.0,-66.0,-74.3268608414,9.0
-71.0,-60.0,-61.0,-66.0,-74.3268608414,9.0
-56.0,-73.0,-61.0,-58.0,-74.3268608414,9.0
-56.0,-73.0,-74.0,-64.0,-74.3268608414,9.0
-58.0,-61.0,-74.0,-64.0,-74.3268608414,9.0
-58.0,-60.0,-74.0,-66.0,-74.3268608414,9.0
-64.0,-71.0,-62.0,-66.0,-74.3268608414,9.0
-61.0,-71.0,-61.0,-58.0,-74.3268608414,9.0
-61.0,-60.0,-67.0,-66.0,-74.3268608414,9.0
-67.0,-60.0,-66.0,-64.0,-74.3268608414,9.0
-68.0,-71.0,-74.0,-66.0,-74.3268608414,9.0
-67.0,-83.0,-74.0,-64.0,-74.3268608414,9.0
-71.0,-73.0,-66.0,-64.0,-74.3268608414,9.0
-69.0,-73.0,-74.0,-64.0,-74.3268608414,9.0
-68.0,-61.0,-62.0,-58.0,-74.3268608414,9.0
-68.0,-61.0,-62.0,-58.0,-74.3268608414,9.0
-58.0,-68.0,-66.0,-64.0,-74.3268608414,9.0
-58.0,-81.0,-74.0,-64.0,-74.3268608414,9.0
-58.0,-72.0,-72.0,-64.0,-74.3268608414,9.0
-74.0,-72.0,-66.0,-66.0,-74.3268608414,9.0
-74.0,-59.0,-62.0,-64.0,-74.3268608414,9.0
-62.0,-60.0,-66.0,-66.0,-74.3268608414,9.0
-57.0,-72.0,-66.0,-58.0,-74.3268608414,9.0
-57.0,-71.0,-62.0,-66.0,-74.3268608414,9.0
-72.0,-59.0,-62.0,-64.0,-74.3268608414,9.0
-72.0,-59.0,-74.0,-64.0,-74.3268608414,9.0
-60.0,-74.0,-74.0,-66.0,-74.3268608414,9.0
-60.0,-74.0,-66.0,-64.0,-74.3268608414,9.0
-56.0,-69.0,-66.0,-66.0,-74.3268608414,9.0
-73.0,-69.0,-74.0,-64.0,-74.3268608414,9.0
-55.0,-71.0,-66.0,-64.0,-74.3268608414,9.0
-54.0,-69.0,-66.0,-58.0,-74.3268608414,9.0
-59.0,-69.0,-74.0,-58.0,-74.3268608414,9.0
-59.0,-58.0,-74.0,-66.0,-74.3268608414,9.0
-56.0,-58.0,-74.0,-58.0,-74.3268608414,9.0
-56.0,-69.0,-62.0,-58.0,-74.3268608414,9.0
-78.0,-69.0,-62.0,-65.0,-74.3268608414,9.0
-56.0,-68.0,-73.0,-65.0,-74.3268608414,9.0
-56.0,-69.0,-73.0,-58.0,-74.3268608414,9.0
-63.0,-69.0,-62.0,-66.0,-74.3268608414,9.0
-58.0,-69.0,-62.0,-65.0,-74.3268608414,9.0
-58.0,-60.0,-70.0,-57.0,-74.3268608414,9.0
-70.0,-60.0,-66.0,-62.0,-74.3268608414,9.0
-72.0,-73.0,-66.0,-59.0,-74.3268608414,9.0
-65.0,-74.0,-59.0,-59.0,-74.3268608414,9.0
-65.0,-60.0,-59.0,-65.0,-74.3268608414,9.0
-69.0,-59.0,-73.0,-62.0,-74.3268608414,9.0
-69.0,-72.0,-68.0,-65.0,-74.3268608414,9.0
-63.0,-73.0,-59.0,-65.0,-74.3268608414,9.0
-63.0,-69.0,-59.0,-64.0,-74.3268608414,9.0
-66.0,-69.0,-65.0,-64.0,-74.3268608414,9.0
-67.0,-72.0,-62.0,-67.0,-74.3268608414,9.0
-66.0,-73.0,-62.0,-66.0,-74.3268608414,9.0
-66.0,-59.0,-64.0,-61.2357836338,-74.3268608414,9.0
-68.0,-59.0,-64.0,-61.2357836338,-74.3268608414,9.0
-68.0,-69.0,-67.0,-61.2357836338,-74.3268608414,9.0
-63.0,-69.0,-67.0,-61.2357836338,-74.3268608414,9.0
-63.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-58.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-58.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-67.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-67.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-69.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-68.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-64.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-63.0,-69.0,-67.64,-61.2357836338,-74.3268608414,9.0
-66.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-66.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-64.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-64.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-68.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-68.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-58.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-67.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-62.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-62.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-62.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-62.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-71.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-61.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-61.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-58.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-58.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-72.0,-67.64,-61.2357836338,-74.3268608414,9.0
-60.0,-71.0,-67.64,-61.2357836338,-74.3268608414,9.0
-57.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-57.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-69.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-68.0,-67.64,-61.2357836338,-74.3268608414,9.0
-81.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-59.0,-67.64,-61.2357836338,-74.3268608414,9.0
-59.0,-71.0,-67.64,-61.2357836338,-74.3268608414,9.0
-57.0,-71.0,-67.64,-61.2357836338,-74.3268608414,9.0
